run,arm,tag,pool,u,d_model,n_layers,d_ff,lr,wd,fork_step,decay,step,epoch,tokens,annealed,val_ce,hs_bpb,logs
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,1254,10.957,328728576,0,4.842,1.45,3474489_1.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,1368,11.953,358612992,0,5.054,1.528,3474489_1.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,1482,12.949,388497408,0,5.279,1.603,3474489_1.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,1596,13.946,418381824,0,5.538,1.695,3474489_1.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,1709,14.933,448004096,0,5.779,1.778,3474489_1.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,1824,15.938,478150656,0,6.018,1.859,3474489_1.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,114,0.996,29884416,0,6.374,1.941,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,228,1.992,59768832,0,5.835,1.749,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,342,2.988,89653248,0,5.476,1.63,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,456,3.984,119537664,0,5.375,1.591,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,569,4.972,149159936,0,5.196,1.53,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,684,5.977,179306496,0,5.131,1.514,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,798,6.973,209190912,0,5.057,1.481,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,912,7.969,239075328,0,5.008,1.462,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,1026,8.965,268959744,0,4.95,1.44,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,1139,9.952,298582016,0,4.865,1.43,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,1254,10.957,328728576,0,4.808,1.408,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,1368,11.953,358612992,0,4.741,1.395,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,1482,12.949,388497408,0,4.702,1.39,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,1596,13.946,418381824,0,4.674,1.383,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,1709,14.933,448004096,0,4.599,1.356,3474489_2.out
trunk_u30m20ep_lr1e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,3.2,,1824,1824,15.938,478150656,0,4.592,1.354,3474489_2.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,114,0.996,29884416,0,6.507,1.98,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,228,1.992,59768832,0,5.864,1.762,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,342,2.988,89653248,0,5.434,1.612,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,456,3.984,119537664,0,5.191,1.535,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,569,4.972,149159936,0,4.975,1.452,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,684,5.977,179306496,0,4.817,1.405,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,778,6.798,203948032,0,4.765,,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,798,6.973,209190912,0,4.697,1.372,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,912,7.969,239075328,0,4.675,1.37,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,1026,8.965,268959744,0,4.714,1.383,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,1139,9.952,298582016,0,4.84,1.413,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,1254,10.957,328728576,0,5.065,1.486,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,1368,11.953,358612992,0,5.344,1.583,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,1482,12.949,388497408,0,5.689,1.69,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,1596,13.946,418381824,0,6.125,1.831,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,1709,14.933,448004096,0,6.612,2.008,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.1,,1824,1824,15.938,478150656,0,7.068,2.153,3474489_3.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,114,0.996,29884416,0,6.506,1.984,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,228,1.992,59768832,0,5.903,1.789,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,342,2.988,89653248,0,5.482,1.632,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,456,3.984,119537664,0,5.258,1.552,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,569,4.972,149159936,0,5.073,1.485,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,684,5.977,179306496,0,4.926,1.436,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,798,6.973,209190912,0,4.749,1.391,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,912,7.969,239075328,0,4.643,1.374,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,1026,8.965,268959744,0,4.575,1.353,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,1139,9.952,298582016,0,4.562,1.348,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,1254,10.957,328728576,0,4.553,1.342,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,1368,11.953,358612992,0,4.577,1.347,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,1482,12.949,388497408,0,4.636,1.358,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,1596,13.946,418381824,0,4.7,1.381,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,1709,14.933,448004096,0,4.785,1.413,3474489_4.out
trunk_u30m20ep_lr3e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,0.8,,1824,1824,15.938,478150656,0,4.874,1.441,3474489_4.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,114,0.996,29884416,0,6.658,2.022,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,228,1.992,59768832,0,6.235,1.901,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,342,2.988,89653248,0,5.939,1.795,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,456,3.984,119537664,0,5.658,1.689,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,569,4.972,149159936,0,5.463,1.625,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,684,5.977,179306496,0,5.336,1.578,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,798,6.973,209190912,0,5.266,1.545,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,912,7.969,239075328,0,5.28,1.553,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,1026,8.965,268959744,0,5.174,1.52,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,1139,9.952,298582016,0,5.142,1.515,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,1254,10.957,328728576,0,5.126,1.504,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,1368,11.953,358612992,0,5.133,1.494,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,1482,12.949,388497408,0,5.177,1.529,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,1596,13.946,418381824,0,5.138,1.509,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,1709,14.933,448004096,0,5.14,1.508,3474489_5.out
trunk_u30m20ep_lr3e-3_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,3e-3,3.2,,1824,1824,15.938,478150656,0,5.159,1.517,3474489_5.out
