run,step,split,layer,metric,value
p5_smoke_n16_j3349138,80,train,4,margin_mean,0.9991942048072815
p5_smoke_n16_j3349138,80,train,5,margin_mean,0.9978115558624268
p5_smoke_n16_j3349138,80,train,6,margin_mean,0.955208420753479
p5_smoke_n16_j3349138,80,train,7,margin_mean,0.9999979734420776
p5_smoke_n16_j3349138,80,train,8,margin_mean,0.9823925495147705
p5_smoke_n16_j3349138,80,train,9,margin_mean,0.9532845616340637
p5_smoke_n16_j3349138,80,train,10,margin_mean,1
p5_smoke_n16_j3349138,80,train,11,margin_mean,1
p5_smoke_n16_j3349138,80,train,12,margin_mean,1
p5_smoke_n16_j3349138,80,train,13,margin_mean,1
p5_smoke_n16_j3349138,80,train,14,margin_mean,1
p5_smoke_n16_j3349138,80,train,15,margin_mean,1
p5_smoke_n16_j3349138,80,heldout,0,margin_p10,0.2707754969596863
p5_smoke_n16_j3349138,80,heldout,1,margin_p10,0.3862151801586151
p5_smoke_n16_j3349138,80,heldout,2,margin_p10,0.9494606256484985
p5_smoke_n16_j3349138,80,heldout,3,margin_p10,0.9694457054138184
p5_smoke_n16_j3349138,80,heldout,4,margin_p10,0.9984865188598633
p5_smoke_n16_j3349138,80,heldout,5,margin_p10,0.9999977946281433
p5_smoke_n16_j3349138,80,heldout,6,margin_p10,0.9996342658996582
p5_smoke_n16_j3349138,80,heldout,7,margin_p10,0.9999995231628418
p5_smoke_n16_j3349138,80,heldout,8,margin_p10,0.9835361838340759
p5_smoke_n16_j3349138,80,heldout,9,margin_p10,0.9629442691802979
p5_smoke_n16_j3349138,80,heldout,10,margin_p10,1
p5_smoke_n16_j3349138,80,heldout,11,margin_p10,1
p5_smoke_n16_j3349138,80,heldout,12,margin_p10,1
p5_smoke_n16_j3349138,80,heldout,13,margin_p10,1
p5_smoke_n16_j3349138,80,heldout,14,margin_p10,1
p5_smoke_n16_j3349138,80,heldout,15,margin_p10,1
p5_smoke_n16_j3349138,80,heldout,-1,mutual_information,0.1696019023656845
p5_smoke_n16_j3349138,80,train,0,topk_jaccard,0.348135381937027
p5_smoke_n16_j3349138,80,train,1,topk_jaccard,0.3516818583011627
p5_smoke_n16_j3349138,80,train,2,topk_jaccard,0.2278464138507843
p5_smoke_n16_j3349138,80,train,3,topk_jaccard,0.2822580337524414
p5_smoke_n16_j3349138,80,train,4,topk_jaccard,0.3884161412715912
p5_smoke_n16_j3349138,80,train,5,topk_jaccard,0.49797943234443665
p5_smoke_n16_j3349138,80,train,6,topk_jaccard,0.5594761371612549
p5_smoke_n16_j3349138,80,train,7,topk_jaccard,0.8174296021461487
p5_smoke_n16_j3349138,80,train,8,topk_jaccard,0.5185117721557617
p5_smoke_n16_j3349138,80,train,9,topk_jaccard,0.7690212726593018
p5_smoke_n16_j3349138,80,train,10,topk_jaccard,0.5827870965003967
p5_smoke_n16_j3349138,80,train,11,topk_jaccard,0.5999977588653564
p5_smoke_n16_j3349138,80,train,12,topk_jaccard,0.6379567384719849
p5_smoke_n16_j3349138,80,train,13,topk_jaccard,0.7582646608352661
p5_smoke_n16_j3349138,80,train,14,topk_jaccard,0.7391281127929688
p5_smoke_n16_j3349138,80,train,15,topk_jaccard,0.5539330244064331
p5_smoke_n16_j3349138,80,heldout,-1,entropy_conditional,0.019883576780557632
p5_smoke_n16_j3349138,80,heldout,0,margin_mean,0.7894453406333923
p5_smoke_n16_j3349138,80,heldout,1,margin_mean,0.8268547058105469
p5_smoke_n16_j3349138,80,heldout,2,margin_mean,0.9630627632141113
p5_smoke_n16_j3349138,80,heldout,3,margin_mean,0.9734050035476685
p5_smoke_n16_j3349138,80,heldout,4,margin_mean,0.9991210699081421
p5_smoke_n16_j3349138,80,heldout,5,margin_mean,0.9981512427330017
p5_smoke_n16_j3349138,80,heldout,6,margin_mean,0.9549393057823181
p5_smoke_n16_j3349138,80,heldout,7,margin_mean,0.9999984502792358
p5_smoke_n16_j3349138,80,heldout,8,margin_mean,0.9823551177978516
p5_smoke_n16_j3349138,80,heldout,9,margin_mean,0.9531671404838562
p5_smoke_n16_j3349138,80,heldout,10,margin_mean,1
p5_smoke_n16_j3349138,80,heldout,11,margin_mean,1
p5_smoke_n16_j3349138,80,heldout,12,margin_mean,1
p5_smoke_n16_j3349138,80,heldout,13,margin_mean,1
p5_smoke_n16_j3349138,80,heldout,14,margin_mean,1
p5_smoke_n16_j3349138,80,heldout,15,margin_mean,1
p5_smoke_n16_j3349138,80,train,0,max_load_frac,0.08662796020507812
p5_smoke_n16_j3349138,80,train,1,max_load_frac,0.125
p5_smoke_n16_j3349138,80,train,2,max_load_frac,0.12499618530273438
p5_smoke_n16_j3349138,80,train,3,max_load_frac,0.12395286560058594
p5_smoke_n16_j3349138,80,train,4,max_load_frac,0.125
p5_smoke_n16_j3349138,80,train,5,max_load_frac,0.125
p5_smoke_n16_j3349138,80,train,6,max_load_frac,0.125
p5_smoke_n16_j3349138,80,train,7,max_load_frac,0.125
p5_smoke_n16_j3349138,80,train,8,max_load_frac,0.125
p5_smoke_n16_j3349138,80,train,9,max_load_frac,0.125
p5_smoke_n16_j3349138,80,train,10,max_load_frac,0.125
p5_smoke_n16_j3349138,80,train,11,max_load_frac,0.125
p5_smoke_n16_j3349138,80,train,12,max_load_frac,0.125
p5_smoke_n16_j3349138,80,train,13,max_load_frac,0.125
p5_smoke_n16_j3349138,80,train,14,max_load_frac,0.125
p5_smoke_n16_j3349138,80,train,15,max_load_frac,0.125
p5_smoke_n16_j3349138,80,heldout,0,topk_jaccard,0.35686951875686646
p5_smoke_n16_j3349138,80,heldout,1,topk_jaccard,0.3520908057689667
p5_smoke_n16_j3349138,80,heldout,2,topk_jaccard,0.21676699817180634
p5_smoke_n16_j3349138,80,heldout,3,topk_jaccard,0.2813691198825836
p5_smoke_n16_j3349138,80,heldout,4,topk_jaccard,0.38526707887649536
p5_smoke_n16_j3349138,80,heldout,5,topk_jaccard,0.4992879331111908
p5_smoke_n16_j3349138,80,heldout,6,topk_jaccard,0.5627950429916382
p5_smoke_n16_j3349138,80,heldout,7,topk_jaccard,0.7983513474464417
p5_smoke_n16_j3349138,80,heldout,8,topk_jaccard,0.5260722637176514
p5_smoke_n16_j3349138,80,heldout,9,topk_jaccard,0.7610744833946228
p5_smoke_n16_j3349138,80,heldout,10,topk_jaccard,0.5827629566192627
p5_smoke_n16_j3349138,80,heldout,11,topk_jaccard,0.6000027060508728
p5_smoke_n16_j3349138,80,heldout,12,topk_jaccard,0.6320620179176331
p5_smoke_n16_j3349138,80,heldout,13,topk_jaccard,0.768377423286438
p5_smoke_n16_j3349138,80,heldout,14,topk_jaccard,0.7383601665496826
p5_smoke_n16_j3349138,80,heldout,15,topk_jaccard,0.5542287826538086
p5_smoke_n16_j3349138,80,train,0,top1_agreement,0.301544189453125
p5_smoke_n16_j3349138,80,train,1,top1_agreement,0.059112548828125
p5_smoke_n16_j3349138,80,train,2,top1_agreement,0.3475494384765625
p5_smoke_n16_j3349138,80,train,3,top1_agreement,0.028289794921875
p5_smoke_n16_j3349138,80,train,4,top1_agreement,0.999969482421875
p5_smoke_n16_j3349138,80,train,5,top1_agreement,0.1317901611328125
p5_smoke_n16_j3349138,80,train,6,top1_agreement,0.8587799072265625
p5_smoke_n16_j3349138,80,train,7,top1_agreement,1
p5_smoke_n16_j3349138,80,train,8,top1_agreement,0.2086334228515625
p5_smoke_n16_j3349138,80,train,9,top1_agreement,0.7233734130859375
p5_smoke_n16_j3349138,80,train,10,top1_agreement,1
p5_smoke_n16_j3349138,80,train,11,top1_agreement,1
p5_smoke_n16_j3349138,80,train,12,top1_agreement,1
p5_smoke_n16_j3349138,80,train,13,top1_agreement,1
p5_smoke_n16_j3349138,80,train,14,top1_agreement,1
p5_smoke_n16_j3349138,80,train,15,top1_agreement,1
p5_smoke_n16_j3349138,80,heldout,0,max_load_frac,0.080596923828125
p5_smoke_n16_j3349138,80,heldout,1,max_load_frac,0.12499809265136719
p5_smoke_n16_j3349138,80,heldout,2,max_load_frac,0.125
p5_smoke_n16_j3349138,80,heldout,3,max_load_frac,0.12371253967285156
p5_smoke_n16_j3349138,80,heldout,4,max_load_frac,0.125
p5_smoke_n16_j3349138,80,heldout,5,max_load_frac,0.125
p5_smoke_n16_j3349138,80,heldout,6,max_load_frac,0.125
p5_smoke_n16_j3349138,80,heldout,7,max_load_frac,0.125
p5_smoke_n16_j3349138,80,heldout,8,max_load_frac,0.125
p5_smoke_n16_j3349138,80,heldout,9,max_load_frac,0.125
p5_smoke_n16_j3349138,80,heldout,10,max_load_frac,0.125
p5_smoke_n16_j3349138,80,heldout,11,max_load_frac,0.125
p5_smoke_n16_j3349138,80,heldout,12,max_load_frac,0.125
p5_smoke_n16_j3349138,80,heldout,13,max_load_frac,0.125
p5_smoke_n16_j3349138,80,heldout,14,max_load_frac,0.125
p5_smoke_n16_j3349138,80,heldout,15,max_load_frac,0.125
p5_smoke_n16_j3349138,80,heldout,0,top1_agreement,0.274200439453125
p5_smoke_n16_j3349138,80,heldout,1,top1_agreement,0.0489349365234375
p5_smoke_n16_j3349138,80,heldout,2,top1_agreement,0.333282470703125
p5_smoke_n16_j3349138,80,heldout,3,top1_agreement,0.0264739990234375
p5_smoke_n16_j3349138,80,heldout,4,top1_agreement,1
p5_smoke_n16_j3349138,80,heldout,5,top1_agreement,0.105377197265625
p5_smoke_n16_j3349138,80,heldout,6,top1_agreement,0.856536865234375
p5_smoke_n16_j3349138,80,heldout,7,top1_agreement,1
p5_smoke_n16_j3349138,80,heldout,8,top1_agreement,0.2227783203125
p5_smoke_n16_j3349138,80,heldout,9,top1_agreement,0.7600250244140625
p5_smoke_n16_j3349138,80,heldout,10,top1_agreement,1
p5_smoke_n16_j3349138,80,heldout,11,top1_agreement,1
p5_smoke_n16_j3349138,80,heldout,12,top1_agreement,1
p5_smoke_n16_j3349138,80,heldout,13,top1_agreement,1
p5_smoke_n16_j3349138,80,heldout,14,top1_agreement,1
p5_smoke_n16_j3349138,80,heldout,15,top1_agreement,1
p5_smoke_n16_j3349138,80,train,0,dead_expert_frac,0
p5_smoke_n16_j3349138,80,train,0,entropy_marginal,0.6925407648086548
p5_smoke_n16_j3349138,80,train,1,dead_expert_frac,0.0625
p5_smoke_n16_j3349138,80,train,1,entropy_marginal,0.6768859624862671
p5_smoke_n16_j3349138,80,train,2,dead_expert_frac,0.125
p5_smoke_n16_j3349138,80,train,2,entropy_marginal,0.4983319640159607
p5_smoke_n16_j3349138,80,train,3,dead_expert_frac,0.125
p5_smoke_n16_j3349138,80,train,3,entropy_marginal,0.456559419631958
p5_smoke_n16_j3349138,80,train,4,dead_expert_frac,0.25
p5_smoke_n16_j3349138,80,train,4,entropy_marginal,0.0014336274471133947
p5_smoke_n16_j3349138,80,train,5,dead_expert_frac,0.3125
p5_smoke_n16_j3349138,80,train,5,entropy_marginal,0.11584654450416565
p5_smoke_n16_j3349138,80,train,6,dead_expert_frac,0.25
p5_smoke_n16_j3349138,80,train,6,entropy_marginal,0.14530891180038452
p5_smoke_n16_j3349138,80,train,7,dead_expert_frac,0.3125
p5_smoke_n16_j3349138,80,train,7,entropy_marginal,5.8057307796843816e-06
p5_smoke_n16_j3349138,80,train,8,dead_expert_frac,0.3125
p5_smoke_n16_j3349138,80,train,8,entropy_marginal,0.18285419046878815
p5_smoke_n16_j3349138,80,train,9,dead_expert_frac,0.375
p5_smoke_n16_j3349138,80,train,9,entropy_marginal,0.23667366802692413
p5_smoke_n16_j3349138,80,train,10,dead_expert_frac,0.375
p5_smoke_n16_j3349138,80,train,10,entropy_marginal,1.9508266291268228e-07
p5_smoke_n16_j3349138,80,train,11,dead_expert_frac,0.375
p5_smoke_n16_j3349138,80,train,11,entropy_marginal,3.1484378837376426e-07
p5_smoke_n16_j3349138,80,train,12,dead_expert_frac,0.3125
p5_smoke_n16_j3349138,80,train,12,entropy_marginal,2.5916430513484637e-17
p5_smoke_n16_j3349138,80,train,13,dead_expert_frac,0.25
p5_smoke_n16_j3349138,80,train,13,entropy_marginal,3.509540409478949e-14
p5_smoke_n16_j3349138,80,train,14,dead_expert_frac,0.4375
p5_smoke_n16_j3349138,80,train,14,entropy_marginal,7.345141161962943e-11
p5_smoke_n16_j3349138,80,train,15,dead_expert_frac,0.375
p5_smoke_n16_j3349138,80,train,15,entropy_marginal,2.2657506426604357e-10
p5_smoke_n16_j3349138,80,train,0,effective_experts,6.821849822998047
p5_smoke_n16_j3349138,80,train,1,effective_experts,6.532086372375488
p5_smoke_n16_j3349138,80,train,2,effective_experts,3.981543779373169
p5_smoke_n16_j3349138,80,train,3,effective_experts,3.5461108684539795
p5_smoke_n16_j3349138,80,train,4,effective_experts,1.0039827823638916
p5_smoke_n16_j3349138,80,train,5,effective_experts,1.3787741661071777
p5_smoke_n16_j3349138,80,train,6,effective_experts,1.496130108833313
p5_smoke_n16_j3349138,80,train,7,effective_experts,1.0000160932540894
p5_smoke_n16_j3349138,80,train,8,effective_experts,1.660268783569336
p5_smoke_n16_j3349138,80,train,9,effective_experts,1.9274516105651855
p5_smoke_n16_j3349138,80,train,10,effective_experts,1.0000005960464478
p5_smoke_n16_j3349138,80,train,11,effective_experts,1.0000008344650269
p5_smoke_n16_j3349138,80,train,12,effective_experts,1
p5_smoke_n16_j3349138,80,train,13,effective_experts,1
p5_smoke_n16_j3349138,80,train,14,effective_experts,1
p5_smoke_n16_j3349138,80,train,15,effective_experts,1
p5_smoke_n16_j3349138,80,heldout,0,dead_expert_frac,0
p5_smoke_n16_j3349138,80,heldout,0,entropy_marginal,0.704891562461853
p5_smoke_n16_j3349138,80,heldout,1,dead_expert_frac,0.0625
p5_smoke_n16_j3349138,80,heldout,1,entropy_marginal,0.6677350401878357
p5_smoke_n16_j3349138,80,heldout,2,dead_expert_frac,0.125
p5_smoke_n16_j3349138,80,heldout,2,entropy_marginal,0.5010180473327637
p5_smoke_n16_j3349138,80,heldout,3,dead_expert_frac,0.125
p5_smoke_n16_j3349138,80,heldout,3,entropy_marginal,0.4759022295475006
p5_smoke_n16_j3349138,80,heldout,4,dead_expert_frac,0.25
p5_smoke_n16_j3349138,80,heldout,4,entropy_marginal,0.0014410634757950902
p5_smoke_n16_j3349138,80,heldout,5,dead_expert_frac,0.3125
p5_smoke_n16_j3349138,80,heldout,5,entropy_marginal,0.11730179935693741
p5_smoke_n16_j3349138,80,heldout,6,dead_expert_frac,0.25
p5_smoke_n16_j3349138,80,heldout,6,entropy_marginal,0.14636453986167908
p5_smoke_n16_j3349138,80,heldout,7,dead_expert_frac,0.3125
p5_smoke_n16_j3349138,80,heldout,7,entropy_marginal,4.676884600485209e-06
p5_smoke_n16_j3349138,80,heldout,8,dead_expert_frac,0.3125
p5_smoke_n16_j3349138,80,heldout,8,entropy_marginal,0.19032065570354462
p5_smoke_n16_j3349138,80,heldout,9,dead_expert_frac,0.375
p5_smoke_n16_j3349138,80,heldout,9,entropy_marginal,0.22678755223751068
p5_smoke_n16_j3349138,80,heldout,10,dead_expert_frac,0.375
p5_smoke_n16_j3349138,80,heldout,10,entropy_marginal,2.1378930625814974e-07
p5_smoke_n16_j3349138,80,heldout,11,dead_expert_frac,0.375
p5_smoke_n16_j3349138,80,heldout,11,entropy_marginal,3.963016013130982e-07
p5_smoke_n16_j3349138,80,heldout,12,dead_expert_frac,0.3125
p5_smoke_n16_j3349138,80,heldout,12,entropy_marginal,3.526415873356876e-17
p5_smoke_n16_j3349138,80,heldout,13,dead_expert_frac,0.25
p5_smoke_n16_j3349138,80,heldout,13,entropy_marginal,4.3640370722512756e-14
p5_smoke_n16_j3349138,80,heldout,14,dead_expert_frac,0.4375
p5_smoke_n16_j3349138,80,heldout,14,entropy_marginal,9.696411729098742e-11
p5_smoke_n16_j3349138,80,heldout,15,dead_expert_frac,0.375
p5_smoke_n16_j3349138,80,heldout,15,entropy_marginal,2.735783821705695e-10
p5_smoke_n16_j3349138,80,train,0,mutual_information,0.5526195168495178
p5_smoke_n16_j3349138,80,train,1,mutual_information,0.5790673494338989
p5_smoke_n16_j3349138,80,train,2,mutual_information,0.4795447885990143
p5_smoke_n16_j3349138,80,train,3,mutual_information,0.4446183145046234
p5_smoke_n16_j3349138,80,train,4,mutual_information,0.0005203734617680311
p5_smoke_n16_j3349138,80,train,5,mutual_information,0.11491333693265915
p5_smoke_n16_j3349138,80,train,6,mutual_information,0.12884017825126648
p5_smoke_n16_j3349138,80,train,7,mutual_information,1.2271331115698558e-06
p5_smoke_n16_j3349138,80,train,8,mutual_information,0.17393359541893005
p5_smoke_n16_j3349138,80,train,9,mutual_information,0.2183101624250412
p5_smoke_n16_j3349138,80,train,10,mutual_information,3.9231604631595474e-08
p5_smoke_n16_j3349138,80,train,11,mutual_information,7.755853914659383e-08
p5_smoke_n16_j3349138,80,train,12,mutual_information,-3.8095140819012407e-25
p5_smoke_n16_j3349138,80,train,13,mutual_information,1.521628197655991e-15
p5_smoke_n16_j3349138,80,train,14,mutual_information,1.0803452750451914e-11
p5_smoke_n16_j3349138,80,train,15,mutual_information,3.4150762079354635e-11
p5_smoke_n16_j3349138,80,heldout,0,effective_experts,7.059500694274902
p5_smoke_n16_j3349138,80,heldout,1,effective_experts,6.368440628051758
p5_smoke_n16_j3349138,80,heldout,2,effective_experts,4.011306285858154
p5_smoke_n16_j3349138,80,heldout,3,effective_experts,3.7414796352386475
p5_smoke_n16_j3349138,80,heldout,4,effective_experts,1.0040035247802734
p5_smoke_n16_j3349138,80,heldout,5,effective_experts,1.3843485116958618
p5_smoke_n16_j3349138,80,heldout,6,effective_experts,1.5005154609680176
p5_smoke_n16_j3349138,80,heldout,7,effective_experts,1.000012993812561
p5_smoke_n16_j3349138,80,heldout,8,effective_experts,1.6949968338012695
p5_smoke_n16_j3349138,80,heldout,9,effective_experts,1.8753374814987183
p5_smoke_n16_j3349138,80,heldout,10,effective_experts,1.0000005960464478
p5_smoke_n16_j3349138,80,heldout,11,effective_experts,1.000001072883606
p5_smoke_n16_j3349138,80,heldout,12,effective_experts,1
p5_smoke_n16_j3349138,80,heldout,13,effective_experts,1
p5_smoke_n16_j3349138,80,heldout,14,effective_experts,1
p5_smoke_n16_j3349138,80,heldout,15,effective_experts,1
p5_smoke_n16_j3349138,80,train,0,entropy_conditional,0.13992124795913696
p5_smoke_n16_j3349138,80,train,1,entropy_conditional,0.09781864285469055
p5_smoke_n16_j3349138,80,train,2,entropy_conditional,0.01878717914223671
p5_smoke_n16_j3349138,80,train,3,entropy_conditional,0.011941111646592617
p5_smoke_n16_j3349138,80,train,4,entropy_conditional,0.0009132539271377027
p5_smoke_n16_j3349138,80,train,5,entropy_conditional,0.0009332054178230464
p5_smoke_n16_j3349138,80,train,6,entropy_conditional,0.01646873727440834
p5_smoke_n16_j3349138,80,train,7,entropy_conditional,4.5785977818013635e-06
p5_smoke_n16_j3349138,80,train,8,entropy_conditional,0.008920606225728989
p5_smoke_n16_j3349138,80,train,9,entropy_conditional,0.018363500013947487
p5_smoke_n16_j3349138,80,train,10,entropy_conditional,1.5585105472837313e-07
p5_smoke_n16_j3349138,80,train,11,entropy_conditional,2.3728524922717043e-07
p5_smoke_n16_j3349138,80,train,12,entropy_conditional,2.5916430513484637e-17
p5_smoke_n16_j3349138,80,train,13,entropy_conditional,3.357377716768292e-14
p5_smoke_n16_j3349138,80,train,14,entropy_conditional,6.26479562670923e-11
p5_smoke_n16_j3349138,80,train,15,entropy_conditional,1.9242429871724198e-10
p5_smoke_n16_j3349138,80,heldout,0,mutual_information,0.5609503388404846
p5_smoke_n16_j3349138,80,heldout,1,mutual_information,0.5706113576889038
p5_smoke_n16_j3349138,80,heldout,2,mutual_information,0.4830946922302246
p5_smoke_n16_j3349138,80,heldout,3,mutual_information,0.46234849095344543
p5_smoke_n16_j3349138,80,heldout,4,mutual_information,0.0005075096851214767
p5_smoke_n16_j3349138,80,heldout,5,mutual_information,0.11653447896242142
p5_smoke_n16_j3349138,80,heldout,6,mutual_information,0.12968818843364716
p5_smoke_n16_j3349138,80,heldout,7,mutual_information,1.0209871561528416e-06
p5_smoke_n16_j3349138,80,heldout,8,mutual_information,0.181213840842247
p5_smoke_n16_j3349138,80,heldout,9,mutual_information,0.2086804062128067
p5_smoke_n16_j3349138,80,heldout,10,mutual_information,4.891857585676007e-08
p5_smoke_n16_j3349138,80,heldout,11,mutual_information,1.0076410461579144e-07
p5_smoke_n16_j3349138,80,heldout,12,mutual_information,1.4522880947388383e-24
p5_smoke_n16_j3349138,80,heldout,13,mutual_information,1.841972246659305e-15
p5_smoke_n16_j3349138,80,heldout,14,mutual_information,1.5065153985416302e-11
p5_smoke_n16_j3349138,80,heldout,15,mutual_information,4.385489194014269e-11
p5_smoke_n16_j3349138,80,heldout,0,entropy_conditional,0.14394119381904602
p5_smoke_n16_j3349138,80,heldout,1,entropy_conditional,0.09712368994951248
p5_smoke_n16_j3349138,80,heldout,2,entropy_conditional,0.01792333275079727
p5_smoke_n16_j3349138,80,heldout,3,entropy_conditional,0.013553726486861706
p5_smoke_n16_j3349138,80,heldout,4,entropy_conditional,0.0009335538488812745
p5_smoke_n16_j3349138,80,heldout,5,entropy_conditional,0.0007673155050724745
p5_smoke_n16_j3349138,80,heldout,6,entropy_conditional,0.01667635329067707
p5_smoke_n16_j3349138,80,heldout,7,entropy_conditional,3.6558974443323677e-06
p5_smoke_n16_j3349138,80,heldout,8,entropy_conditional,0.009106814861297607
p5_smoke_n16_j3349138,80,heldout,9,entropy_conditional,0.018107140436768532
p5_smoke_n16_j3349138,80,heldout,10,entropy_conditional,1.648707410595307e-07
p5_smoke_n16_j3349138,80,heldout,11,entropy_conditional,2.955374895918794e-07
p5_smoke_n16_j3349138,80,heldout,12,entropy_conditional,3.526415873356876e-17
p5_smoke_n16_j3349138,80,heldout,13,entropy_conditional,4.179839593475461e-14
p5_smoke_n16_j3349138,80,heldout,14,entropy_conditional,8.189895983612416e-11
p5_smoke_n16_j3349138,80,heldout,15,entropy_conditional,2.2972350410821463e-10
p5_smoke_n16_j3349138,120,train,-1,churn_rate,0.13225936889648438
